,breed,color,id,male,species,name
32328,Domestic Shorthair Mix,Orange Tabby,A706520,,Cat,None
32329,Domestic Shorthair Mix,Tortie,A706527,,Cat,None
32330,Domestic Shorthair Mix,Brown Tabby,A706523,,Cat,None
32331,Domestic Shorthair Mix,Tortie,A706526,,Cat,None
32332,Domestic Shorthair Mix,Brown Tabby,A706525,,Cat,None
32333,Domestic Shorthair Mix,Cream Tabby,A706522,,Cat,None
32334,Domestic Shorthair Mix,Cream Tabby,A706521,,Cat,None
32335,Domestic Shorthair Mix,Brown Tabby,A706524,,Cat,None
32336,Domestic Shorthair Mix,Orange Tabby,A706529,1.0,Cat,None
32341,Domestic Medium Hair Mix,Brown Tabby/White,A706539,1.0,Cat,Lumos
32342,Domestic Shorthair Mix,Orange Tabby,A706538,0.0,Cat,Baby
32344,Domestic Shorthair Mix,Orange Tabby/White,A706542,0.0,Cat,None
32345,Domestic Medium Hair Mix,Blue/White,A706545,0.0,Cat,None
32346,Domestic Shorthair Mix,Black,A706546,1.0,Cat,None
32347,Domestic Shorthair Mix,Black/White,A706548,1.0,Cat,None
32348,Domestic Shorthair Mix,Tortie,A706549,0.0,Cat,None
32349,Domestic Shorthair Mix,Black/White,A706547,1.0,Cat,None
32350,Domestic Shorthair Mix,Orange Tabby,A706544,1.0,Cat,Zack
32351,Domestic Shorthair Mix,Orange Tabby,A706550,1.0,Cat,Freddie
32353,Domestic Shorthair Mix,Calico,A706551,0.0,Cat,None
32358,Domestic Shorthair Mix,Calico,A706559,0.0,Cat,Heather
32359,Domestic Shorthair Mix,Orange Tabby,A706560,1.0,Cat,Heathcliff
32361,Domestic Shorthair Mix,Black,A706564,1.0,Cat,Nicky
32362,Domestic Shorthair Mix,Black,A706562,0.0,Cat,Dawn
32363,Domestic Shorthair Mix,Black,A706563,1.0,Cat,Ricky
32364,Domestic Shorthair Mix,Black,A706565,1.0,Cat,Ducky
32365,Domestic Shorthair Mix,Black/White,A706572,0.0,Cat,None
32366,Domestic Shorthair Mix,Calico,A706570,0.0,Cat,None
32367,Domestic Shorthair Mix,White/Blue,A706574,0.0,Cat,None
32368,Domestic Shorthair Mix,Calico,A706567,0.0,Cat,None
32369,Domestic Shorthair Mix,Orange Tabby/White,A706571,1.0,Cat,None
32370,Domestic Shorthair Mix,Black/White,A706573,1.0,Cat,None
32372,Domestic Shorthair Mix,Orange Tabby,A706595,1.0,Cat,None
32379,Domestic Shorthair Mix,Black,A706579,1.0,Cat,Fritz
32385,Domestic Medium Hair Mix,Brown Tabby/White,A706588,1.0,Cat,Cosmo
32386,Domestic Medium Hair Mix,Orange Tabby/White,A706589,1.0,Cat,Astro
32389,Domestic Shorthair Mix,Orange Tabby,A706596,1.0,Cat,None
32390,Domestic Shorthair Mix,Torbie,A706597,0.0,Cat,None
32409,Domestic Shorthair Mix,Torbie,A706625,0.0,Cat,None
32412,Domestic Shorthair Mix,Brown Tabby/White,A706629,1.0,Cat,None
32414,Siamese Mix,Calico Point,A706633,0.0,Cat,Trudy
32415,Domestic Shorthair Mix,Orange Tabby,A706635,1.0,Cat,Big Red
32416,Domestic Shorthair Mix,Brown Tabby,A590490,1.0,Cat,Tiger
32417,Domestic Shorthair Mix,Tortie,A706634,0.0,Cat,Miss Kitty
32418,Domestic Shorthair Mix,Cream Tabby,A706636,,Cat,None
32419,Domestic Shorthair Mix,Blue Tabby,A706638,1.0,Cat,None
32420,Domestic Shorthair Mix,Cream Tabby,A706637,,Cat,None
32421,Domestic Medium Hair Mix,Black/White,A706639,,Cat,None
32423,Domestic Shorthair Mix,Black/White,A706642,1.0,Cat,None
32424,Domestic Shorthair Mix,Brown Tabby,A706641,0.0,Cat,Evie
32425,Domestic Medium Hair Mix,Black,A706643,1.0,Cat,Raji
32429,Domestic Shorthair Mix,Brown Tabby,A706649,,Cat,None
32430,Domestic Shorthair Mix,Black,A706652,0.0,Cat,Midnight
32431,Domestic Shorthair Mix,Calico,A706653,0.0,Cat,Jubilee
32432,Domestic Shorthair Mix,Orange Tabby,A706651,1.0,Cat,None
32435,Domestic Shorthair Mix,Black,A706657,1.0,Cat,Genki
32442,Domestic Shorthair Mix,Blue Tabby,A706665,0.0,Cat,Fiona
32443,Domestic Shorthair Mix,Black,A706666,1.0,Cat,Felix
32444,Domestic Shorthair Mix,Black/White,A706667,0.0,Cat,Harriet
32445,Domestic Shorthair Mix,Calico,A706668,0.0,Cat,None
32446,Domestic Shorthair Mix,Blue,A706669,0.0,Cat,None
32449,Domestic Shorthair Mix,Tortie,A706671,,Cat,None
32452,Domestic Shorthair Mix,Black,A706675,0.0,Cat,Veronica
32453,Domestic Shorthair Mix,Orange Tabby,A706674,1.0,Cat,Ralph
32454,Domestic Shorthair Mix,Brown Tabby,A706673,1.0,Cat,Luis
32455,Domestic Medium Hair Mix,Torbie,A706677,0.0,Cat,Franny
32459,Domestic Shorthair Mix,Black,A706682,1.0,Cat,None
32461,Domestic Shorthair Mix,Orange Tabby,A706626,1.0,Cat,Ginger
32467,Domestic Shorthair Mix,Brown Tabby,A706695,,Cat,None
32468,Domestic Shorthair Mix,Brown Tabby/White,A706694,,Cat,None
32469,Domestic Shorthair Mix,Brown Tabby,A706693,,Cat,None
32472,Domestic Shorthair Mix,Brown Tabby,A706704,0.0,Cat,None
32473,Domestic Shorthair Mix,Orange Tabby,A706698,1.0,Cat,Liberty
32474,Domestic Shorthair Mix,Orange Tabby,A706697,1.0,Cat,Toby
32475,Manx Mix,Calico,A706701,0.0,Cat,Martha W
32476,Domestic Shorthair Mix,Calico,A706700,0.0,Cat,Starspangle
32477,Domestic Shorthair Mix,Brown Tabby,A706703,1.0,Cat,George W
32485,Domestic Longhair Mix,Tortie/White,A706719,0.0,Cat,None
32487,Domestic Longhair Mix,Brown Tabby/White,A706722,1.0,Cat,Hank
32489,Domestic Shorthair Mix,Brown Tabby,A706729,0.0,Cat,None
32490,Domestic Shorthair Mix,Brown Tabby/White,A706728,1.0,Cat,None
32491,Ragdoll Mix,Lynx Point,A706725,0.0,Cat,None
32492,Domestic Shorthair Mix,Blue Tabby,A706730,0.0,Cat,None
32493,Domestic Shorthair Mix,Black Tabby,A706726,1.0,Cat,None
32494,Domestic Shorthair Mix,Blue Tabby,A706727,1.0,Cat,None
32496,Domestic Shorthair Mix,Orange Tabby,A706732,1.0,Cat,None
32503,Domestic Shorthair Mix,Black,A706742,0.0,Cat,Andromeda
32505,Domestic Shorthair Mix,Orange Tabby,A706746,1.0,Cat,Max
32507,Domestic Shorthair Mix,Blue/White,A706749,1.0,Cat,None
32510,Domestic Shorthair,Black,A706756,1.0,Cat,None
32511,Domestic Shorthair,Black,A706757,1.0,Cat,None
32512,Domestic Shorthair,Gray Tabby,A706754,1.0,Cat,None
32513,Domestic Shorthair,Gray Tabby,A706755,1.0,Cat,None
32515,Domestic Shorthair Mix,Brown Tabby/White,A706761,0.0,Cat,Sophie
32516,Domestic Shorthair Mix,Orange Tabby,A706765,,Cat,None
32517,Domestic Shorthair Mix,White/Orange Tabby,A706766,1.0,Cat,Radar
32519,Domestic Shorthair Mix,White/Black,A706767,1.0,Cat,Cam
32525,Domestic Shorthair Mix,Brown Tabby,A706773,1.0,Cat,Elton
32526,Domestic Shorthair Mix,Tortie,A706778,0.0,Cat,Tortie
32527,Domestic Shorthair Mix,Blue Tabby,A706775,1.0,Cat,None
32528,Domestic Shorthair Mix,Blue Tabby/White,A706776,1.0,Cat,None
32529,Domestic Shorthair Mix,Black/White,A706777,1.0,Cat,None
32531,Domestic Shorthair Mix,Brown Tabby,A706785,1.0,Cat,Gable
32536,Domestic Shorthair Mix,Black/White,A706797,,Cat,None
32537,Domestic Shorthair Mix,Black,A706800,1.0,Cat,None
32541,Domestic Shorthair Mix,Tortie,A706810,0.0,Cat,None
32542,Domestic Shorthair Mix,Brown Tabby,A706807,0.0,Cat,Summer
32543,Domestic Shorthair Mix,Brown Tabby,A706808,0.0,Cat,None
32544,Domestic Shorthair Mix,Brown Tabby,A706809,0.0,Cat,None
32545,Domestic Shorthair Mix,Tortie,A706812,0.0,Cat,None
32546,Domestic Shorthair Mix,Black,A706811,1.0,Cat,None
32547,Domestic Shorthair Mix,Seal Point,A706813,1.0,Cat,Vince
32548,Siamese Mix,Flame Point,A706832,,Cat,None
32549,Domestic Shorthair Mix,Brown Tabby,A706816,1.0,Cat,None
32550,Domestic Shorthair Mix,Blue Tabby,A706815,0.0,Cat,None
32552,Domestic Shorthair Mix,Black,A706818,0.0,Cat,None
32553,Domestic Shorthair Mix,Orange Tabby/White,A706821,1.0,Cat,None
32554,Domestic Shorthair Mix,Black,A706828,1.0,Cat,None
32555,Domestic Shorthair Mix,Brown Tabby,A706830,0.0,Cat,None
32556,Domestic Shorthair Mix,Torbie,A706831,0.0,Cat,None
32557,Domestic Shorthair Mix,Black,A706829,1.0,Cat,None
32558,Domestic Shorthair Mix,Orange Tabby,A706825,1.0,Cat,None
32561,Domestic Shorthair Mix,Brown Tabby,A706834,0.0,Cat,Sabine
32562,Domestic Shorthair Mix,Orange Tabby,A706836,1.0,Cat,None
32570,Domestic Shorthair Mix,Black,A706850,1.0,Cat,None
32580,Domestic Shorthair Mix,Tortie,A706877,0.0,Cat,Cher
32583,Domestic Shorthair Mix,Brown Tabby/White,A706859,1.0,Cat,None
32584,Domestic Shorthair Mix,Brown Tabby,A706860,1.0,Cat,Sting
32585,Domestic Shorthair Mix,Black,A706861,1.0,Cat,Bono
32588,Domestic Shorthair Mix,Black,A706774,,Cat,None
32589,Domestic Shorthair Mix,Black/White,A706866,1.0,Cat,None
32590,Domestic Shorthair Mix,Orange Tabby,A706869,1.0,Cat,None
32591,Domestic Shorthair Mix,Orange Tabby,A706868,1.0,Cat,None
32592,Domestic Shorthair Mix,Calico,A706871,0.0,Cat,None
32593,Domestic Shorthair Mix,Orange Tabby/White,A706870,1.0,Cat,Tigger
32599,Domestic Shorthair Mix,Brown Tabby,A706876,,Cat,None
32604,Domestic Shorthair Mix,Black/White,A601822,1.0,Cat,Rabi
32623,Domestic Shorthair Mix,Black,A706906,1.0,Cat,Poe
32625,Domestic Shorthair Mix,Tortie,A706911,0.0,Cat,Hildee
32629,Siamese Mix,Seal Point,A706915,,Cat,None
32635,Domestic Medium Hair,Cream Tabby/White,A706923,1.0,Cat,None
32636,Domestic Medium Hair,Tortie,A706927,0.0,Cat,None
32637,Domestic Shorthair,Tortie,A706925,0.0,Cat,Sophia
32638,Domestic Shorthair,Blue,A706926,1.0,Cat,Clem
32639,Domestic Shorthair,Black,A706924,1.0,Cat,Chris
32643,Domestic Shorthair Mix,Brown Tabby,A706928,1.0,Cat,Calvert
32644,Domestic Shorthair Mix,Tortie,A706929,,Cat,None
32645,Domestic Shorthair Mix,Tortie,A706932,0.0,Cat,Kahleesi
32648,Domestic Shorthair Mix,Blue Tabby/White,A706937,1.0,Cat,Leo
32649,Domestic Shorthair Mix,Blue Tabby,A706935,1.0,Cat,Tommy
32650,Domestic Shorthair Mix,Cream Tabby,A706936,1.0,Cat,Timmy
32651,Domestic Shorthair Mix,Orange Tabby,A706942,,Cat,None
32655,Siamese Mix,Seal Point,A706944,1.0,Cat,Little Bit
32664,Domestic Shorthair Mix,Black,A706955,0.0,Cat,None
32666,Domestic Shorthair,Blue Tabby,A706954,1.0,Cat,None
32671,Domestic Shorthair Mix,Brown Tabby,A706963,,Cat,None
32677,Domestic Medium Hair Mix,Black,A706968,1.0,Cat,None
32681,Domestic Shorthair Mix,Blue,A706974,0.0,Cat,None
32684,Domestic Shorthair Mix,Brown Tabby/White,A706981,0.0,Cat,Teeny
32685,Domestic Shorthair Mix,Brown Tabby/White,A706980,1.0,Cat,Tiny
32686,Domestic Shorthair Mix,Brown Tabby/White,A706984,1.0,Cat,Moe
32687,Domestic Shorthair Mix,Brown Tabby/White,A706983,0.0,Cat,Mini
32688,Domestic Shorthair Mix,Blue Tabby/White,A706986,1.0,Cat,Tony
32689,Domestic Shorthair Mix,Black/White,A706985,0.0,Cat,Melanie
32690,Domestic Shorthair Mix,Silver Tabby/White,A706982,1.0,Cat,Tory
32692,Domestic Shorthair Mix,Black,A706987,1.0,Cat,None
32695,Domestic Medium Hair Mix,Black,A706990,0.0,Cat,None
32700,Domestic Shorthair Mix,Tortie/White,A706995,0.0,Cat,None
32701,Domestic Shorthair Mix,White/Brown Tabby,A706996,1.0,Cat,Captain
32702,Domestic Shorthair Mix,Blue/White,A707000,0.0,Cat,None
32705,Domestic Shorthair Mix,White/Orange Tabby,A707004,1.0,Cat,Ranger
32710,Domestic Shorthair Mix,Brown Tabby,A707010,1.0,Cat,Thing 2
32715,Domestic Shorthair Mix,Brown Tabby/White,A707015,1.0,Cat,Boo Radley
32716,Domestic Shorthair Mix,White,A707016,0.0,Cat,None
32719,Domestic Shorthair Mix,Brown Tabby,A707019,1.0,Cat,None
32720,Domestic Shorthair Mix,Black/White,A707021,,Cat,None
32724,Domestic Medium Hair Mix,Black/White,A707028,0.0,Cat,None
32733,Domestic Shorthair Mix,Orange Tabby/White,A707041,1.0,Cat,Willis
32735,Siamese Mix,Seal Point,A707040,0.0,Cat,Beth
32738,Domestic Shorthair Mix,Black,A707049,1.0,Cat,Ron
32739,Domestic Shorthair Mix,Black,A707051,0.0,Cat,Lina
32740,Domestic Shorthair Mix,Black,A707048,1.0,Cat,Charlie
32741,Domestic Shorthair Mix,Black,A707047,1.0,Cat,Mick
32742,Domestic Shorthair Mix,Black,A707050,1.0,Cat,Charlie
32745,Domestic Shorthair Mix,Torbie,A707056,0.0,Cat,Sandy
32746,Domestic Shorthair Mix,Black,A707057,0.0,Cat,Smokey
32748,Domestic Shorthair Mix,Black,A707060,1.0,Cat,None
32751,Domestic Shorthair Mix,White/Brown Tabby,A707061,1.0,Cat,None
32754,Domestic Shorthair Mix,Black/White,A707067,0.0,Cat,None
32755,Domestic Shorthair Mix,Tortie,A707069,0.0,Cat,Cally
32758,Domestic Shorthair Mix,Cream Tabby,A707073,0.0,Cat,Phoebe
32759,Domestic Shorthair Mix,Torbie/White,A707074,0.0,Cat,None
32761,Domestic Shorthair Mix,Brown Tabby,A707085,0.0,Cat,Abbie
32762,Domestic Shorthair Mix,Orange Tabby/White,A707084,1.0,Cat,Robbie
32763,Domestic Longhair Mix,Tortie,A707083,0.0,Cat,Libby
32765,Domestic Shorthair Mix,Blue,A707087,1.0,Cat,None
32774,Domestic Shorthair Mix,White/White,A707097,0.0,Cat,Lily
32777,Domestic Medium Hair Mix,Blue Tabby/White,A664218,1.0,Cat,None
32779,Domestic Shorthair Mix,Orange Tabby,A707107,0.0,Cat,Henna
32780,Domestic Shorthair Mix,Calico,A707106,0.0,Cat,Marbles
32782,Domestic Shorthair Mix,Brown Tabby,A707108,0.0,Cat,None
32785,Domestic Shorthair Mix,Black/White,A707113,0.0,Cat,None
32791,Domestic Shorthair Mix,Brown Tabby,A707122,0.0,Cat,Ally
32792,Domestic Medium Hair Mix,Black,A707121,1.0,Cat,Miller
32800,Domestic Shorthair Mix,Brown Tabby/White,A707137,1.0,Cat,Ares
32807,Domestic Medium Hair Mix,Black,A707132,1.0,Cat,Wobbles
32808,Domestic Shorthair Mix,Tortie,A707133,0.0,Cat,None
32809,Domestic Shorthair Mix,Orange Tabby/White,A707134,1.0,Cat,None
32810,Snowshoe Mix,Blue Point,A707135,1.0,Cat,None
32818,Domestic Shorthair Mix,Blue Tabby,A707144,,Cat,None
32825,Domestic Shorthair Mix,Calico,A707162,0.0,Cat,None
32827,Domestic Shorthair Mix,Black Smoke/White,A707161,0.0,Cat,None
32828,Domestic Medium Hair Mix,Silver Tabby/White,A707164,0.0,Cat,None
32829,Domestic Shorthair Mix,Black Smoke,A707160,0.0,Cat,Snoop
32830,Domestic Medium Hair Mix,Tortie/Black Smoke,A707163,0.0,Cat,Biggie
32831,Domestic Shorthair Mix,Blue Tabby,A707167,1.0,Cat,Yarrow
32833,Domestic Shorthair Mix,Brown Tabby/White,A707169,1.0,Cat,None
32843,Domestic Shorthair Mix,Brown Tabby/White,A707182,1.0,Cat,Marty
32844,Domestic Shorthair Mix,Black,A707183,1.0,Cat,George
32845,Domestic Medium Hair Mix,Black,A707187,0.0,Cat,Sweetness
32846,Domestic Medium Hair Mix,Blue Tabby,A707186,0.0,Cat,Misty
32847,Domestic Shorthair Mix,White/Gray,A707184,1.0,Cat,Smudge
32848,Domestic Shorthair Mix,White/Gray,A707185,1.0,Cat,Magnus
32849,Domestic Shorthair Mix,Blue Tabby,A707188,1.0,Cat,Slate
32863,Domestic Shorthair Mix,Orange Tabby/White,A707201,0.0,Cat,Tabitha
32865,Domestic Shorthair Mix,Brown Tabby,A707202,1.0,Cat,None
32866,Domestic Shorthair Mix,Brown Tabby,A707203,1.0,Cat,None
32874,Domestic Shorthair Mix,Black,A707216,1.0,Cat,None
32875,Domestic Shorthair Mix,Brown Tabby,A707218,,Cat,None
32876,Domestic Shorthair Mix,Brown Tabby,A707217,,Cat,None
32878,Domestic Shorthair Mix,Black/White,A707219,1.0,Cat,None
32880,Domestic Shorthair Mix,Brown Tabby,A707221,1.0,Cat,None
32883,Domestic Shorthair Mix,Orange Tabby,A707229,1.0,Cat,None
32885,Siamese Mix,Flame Point,A707231,1.0,Cat,Conor
32886,Domestic Shorthair Mix,Orange Tabby,A707233,1.0,Cat,Buzz
32888,Domestic Medium Hair Mix,Blue,A707241,,Cat,None
32889,Domestic Shorthair Mix,Blue,A707240,1.0,Cat,Eli
32890,Domestic Medium Hair Mix,Tortie,A707239,0.0,Cat,None
32891,Siamese Mix,Seal Point,A707238,1.0,Cat,Sam
32892,Siamese Mix,Seal Point,A707237,,Cat,Ice
32901,Domestic Shorthair Mix,Black,A707248,0.0,Cat,None
32903,Domestic Shorthair Mix,Blue Tabby,A707250,0.0,Cat,Fluff
32908,Siamese Mix,Lynx Point/White,A707258,1.0,Cat,Jayden
32916,Domestic Shorthair Mix,White/Black,A707268,1.0,Cat,Wellesley
32917,Domestic Shorthair Mix,Brown Tabby,A707269,,Cat,None
32918,Domestic Shorthair Mix,Cream Tabby/White,A707270,1.0,Cat,Ollie
32929,Domestic Shorthair Mix,Black/White,A707286,1.0,Cat,Keaton
32930,Domestic Shorthair Mix,Tortie,A707284,0.0,Cat,Chelsea
32931,Domestic Shorthair Mix,Tortie,A707287,0.0,Cat,Maggie
32932,Domestic Shorthair Mix,Calico,A707285,0.0,Cat,Bella
32942,Domestic Medium Hair Mix,Blue Tabby,A707302,1.0,Cat,None
32945,Domestic Medium Hair Mix,Blue,A707305,1.0,Cat,Wally
32953,Domestic Shorthair,Orange Tabby/White,A707329,0.0,Cat,None
32954,Domestic Shorthair,Calico/White,A707328,0.0,Cat,None
32955,Siamese Mix,Tortie Point,A707327,0.0,Cat,None
32956,Domestic Shorthair Mix,Brown Tabby,A707323,1.0,Cat,Seamus
32957,Domestic Shorthair Mix,Blue Tabby/Tan,A707324,0.0,Cat,Lilly
32958,Domestic Shorthair Mix,Tortie,A707321,0.0,Cat,Bella
32959,Domestic Shorthair Mix,Blue Tabby,A707322,1.0,Cat,Rocky
32961,Domestic Shorthair Mix,Calico,A707325,0.0,Cat,None
32962,Domestic Shorthair Mix,Black/White,A707326,0.0,Cat,None
32965,Domestic Medium Hair Mix,Torbie,A707333,0.0,Cat,None
32973,Domestic Longhair Mix,Black Smoke,A707343,1.0,Cat,Martin
32974,Domestic Longhair Mix,Brown Tabby/White,A707344,0.0,Cat,Gail
32975,Domestic Medium Hair,Calico,A707345,0.0,Cat,None
32978,Persian Mix,White,A707348,1.0,Cat,Shah
32979,Siamese Mix,Seal Point,A707349,0.0,Cat,None
32980,Siamese Mix,Lynx Point,A707350,0.0,Cat,Lily
32981,Domestic Shorthair Mix,Brown Tabby/White,A707352,1.0,Cat,Graybles
32982,Siamese Mix,Lynx Point/White,A707351,0.0,Cat,Falkor
32984,Domestic Longhair Mix,Black,A707353,1.0,Cat,Cooper
32985,Domestic Shorthair Mix,Black,A707357,,Cat,None
32986,Domestic Shorthair Mix,Blue/White,A707358,1.0,Cat,None
32987,Domestic Shorthair Mix,Black,A707356,,Cat,None
32988,Domestic Shorthair Mix,Black/White,A707355,0.0,Cat,None
32991,Domestic Shorthair Mix,Brown Tabby,A707369,0.0,Cat,Sienna
32992,Domestic Shorthair Mix,Brown Tabby/White,A707365,0.0,Cat,Jessica
32993,Domestic Shorthair Mix,Brown Tabby,A707366,0.0,Cat,Sparkle
32994,Domestic Shorthair Mix,Brown Tabby/White,A707364,1.0,Cat,Louie
32995,Domestic Shorthair Mix,Black,A707368,0.0,Cat,Pig
32996,Siamese Mix,Lynx Point/White,A707361,1.0,Cat,Tito
32997,Domestic Shorthair Mix,Black/White,A707362,1.0,Cat,Xavier
32998,Domestic Shorthair Mix,Blue,A707367,1.0,Cat,Alastair
32999,Domestic Shorthair Mix,Black/White,A707363,1.0,Cat,Xane
33000,Domestic Shorthair Mix,Blue Tabby,A707372,1.0,Cat,None
33011,Domestic Shorthair Mix,Tortie,A707386,0.0,Cat,Firefly
33012,Domestic Shorthair Mix,Brown Tabby/White,A707387,,Cat,None
33014,Domestic Medium Hair Mix,Black,A707389,1.0,Cat,Burt
33015,Domestic Shorthair Mix,Brown Tabby/White,A707390,0.0,Cat,Vanessa
33023,Domestic Shorthair Mix,Torbie,A707401,0.0,Cat,None
33024,Domestic Shorthair Mix,Calico,A707402,0.0,Cat,Lilly
33025,Domestic Shorthair Mix,Brown Tabby/White,A707404,0.0,Cat,Olive
33026,Domestic Shorthair Mix,Brown Tabby,A707403,0.0,Cat,Florence
33038,Domestic Shorthair Mix,Brown Tabby,A707397,1.0,Cat,Chad
33040,Domestic Shorthair Mix,Torbie,A707422,0.0,Cat,None
33041,Domestic Shorthair Mix,Brown Tabby/White,A707424,1.0,Cat,Newman
33042,Domestic Shorthair Mix,Black/White,A707423,1.0,Cat,Redford
33050,Domestic Shorthair Mix,Black,A707437,1.0,Cat,None
33051,Domestic Shorthair Mix,Black,A707438,0.0,Cat,None
33052,Domestic Shorthair Mix,Black,A707439,1.0,Cat,None
33053,Domestic Shorthair Mix,Black/White,A707436,1.0,Cat,Marshall
33057,Domestic Longhair Mix,Black Smoke,A707443,0.0,Cat,None
33058,Domestic Longhair Mix,Blue Tabby,A707446,0.0,Cat,None
33059,Domestic Longhair Mix,Black Smoke,A707444,0.0,Cat,None
33061,Domestic Longhair Mix,Brown Tabby/White,A707447,1.0,Cat,None
33062,Domestic Longhair Mix,Black Smoke,A707445,1.0,Cat,None
33063,Domestic Shorthair Mix,Orange Tabby,A707449,1.0,Cat,None
33064,Domestic Shorthair Mix,Orange Tabby/White,A707448,1.0,Cat,Sawyer
33066,Domestic Medium Hair Mix,Lynx Point,A707452,0.0,Cat,None
33067,Domestic Shorthair Mix,Cream Tabby/White,A707454,1.0,Cat,Maple
33068,Domestic Shorthair Mix,Brown Tabby,A707453,0.0,Cat,Willow
33069,Domestic Longhair Mix,Blue,A707458,1.0,Cat,Max
33070,Domestic Longhair Mix,Blue,A707456,0.0,Cat,Lara
33071,Domestic Longhair Mix,Black,A707457,0.0,Cat,J Lo
33078,Domestic Shorthair Mix,Tortie,A707486,0.0,Cat,Lilly
33079,Domestic Shorthair Mix,Tortie,A707488,0.0,Cat,None
33080,Domestic Shorthair Mix,Black,A707900,1.0,Cat,Mario
33081,Domestic Shorthair Mix,Black,A707899,1.0,Cat,Luigi
33082,Domestic Shorthair Mix,Black,A707677,,Cat,None
33083,Domestic Shorthair Mix,Tortie,A707489,0.0,Cat,Marigold
33084,Domestic Shorthair Mix,Black,A707901,1.0,Cat,Binx
33085,Domestic Shorthair Mix,Tortie,A707487,0.0,Cat,Rabbit
33092,Domestic Longhair Mix,Brown Tabby/White,A596672,1.0,Cat,Spencer
33094,Domestic Shorthair Mix,Orange Tabby,A707492,1.0,Cat,None
33095,Domestic Shorthair Mix,Cream Tabby,A707491,0.0,Cat,None
33099,Domestic Shorthair Mix,Blue Tabby/White,A707497,0.0,Cat,Abby
33100,Persian,White,A707499,1.0,Cat,Teddy Lucas
33101,Domestic Shorthair Mix,Brown Tabby,A707498,,Cat,None
33103,Domestic Shorthair Mix,White/Brown Tabby,A707505,0.0,Cat,Quicksilver
33104,Domestic Shorthair Mix,Orange Tabby/White,A707504,1.0,Cat,None
33105,Domestic Shorthair Mix,Cream Tabby,A707502,1.0,Cat,None
33106,Domestic Shorthair Mix,Brown Tabby,A707503,1.0,Cat,None
33107,Domestic Shorthair Mix,Black,A707506,,Cat,None
33108,Siamese Mix,Lilac Point/Cream,A707507,1.0,Cat,None
33111,Domestic Medium Hair,Black,A707510,1.0,Cat,None
33112,Domestic Shorthair Mix,Black,A707512,1.0,Cat,Peanut
33113,Domestic Shorthair Mix,Brown Tabby/White,A707511,1.0,Cat,Knuckles
33115,Domestic Shorthair Mix,Brown Tabby,A707516,0.0,Cat,None
33123,Domestic Shorthair Mix,Black,A707531,1.0,Cat,None
33124,Domestic Shorthair Mix,Blue,A707532,1.0,Cat,None
33125,Domestic Shorthair Mix,Blue,A707530,1.0,Cat,None
33126,Domestic Shorthair Mix,Calico,A707537,0.0,Cat,Olive
33127,Domestic Shorthair Mix,Cream Tabby,A707547,1.0,Cat,Chervil
33128,Domestic Shorthair Mix,Black,A707545,1.0,Cat,Curry
33129,Domestic Shorthair Mix,Black,A707544,1.0,Cat,Caraway
33130,Domestic Shorthair Mix,Tortie,A707542,0.0,Cat,Uma
33131,Domestic Shorthair Mix,Black,A707546,1.0,Cat,Chives
33133,Domestic Shorthair Mix,Orange Tabby/White,A707551,1.0,Cat,None
33134,Domestic Shorthair Mix,Black/White,A707553,1.0,Cat,D'Artagnan
33138,Bombay Mix,Black,A707559,1.0,Cat,Cedar
33139,Domestic Shorthair Mix,Brown Tabby/White,A707560,,Cat,None
33141,Domestic Shorthair Mix,Blue Tabby/White,A707562,1.0,Cat,None
33142,Domestic Shorthair Mix,Brown Tabby/White,A707564,1.0,Cat,None
33148,Domestic Longhair Mix,Brown Tabby/White,A707571,1.0,Cat,Mason
33150,Domestic Shorthair Mix,Blue Tabby/White,A707574,0.0,Cat,None
33164,Domestic Shorthair Mix,Black,A707597,0.0,Cat,Blacky
33166,Domestic Shorthair Mix,Black/White,A638060,1.0,Cat,Noah
33168,Domestic Shorthair Mix,Tortie,A707600,0.0,Cat,None
33170,Domestic Shorthair Mix,White,A707603,1.0,Cat,Blue
33171,Domestic Shorthair Mix,White,A707604,1.0,Cat,Red
33174,Domestic Shorthair Mix,Orange Tabby/White,A707612,1.0,Cat,Sebastian
33175,Domestic Shorthair Mix,Torbie,A707611,0.0,Cat,Belle
33178,Domestic Shorthair Mix,Brown Tabby,A707617,0.0,Cat,Velvet
33179,Domestic Shorthair Mix,Brown Tabby,A707616,0.0,Cat,None
33180,Domestic Shorthair Mix,Blue Tabby,A707618,1.0,Cat,Ziggy
33181,Domestic Shorthair Mix,White/Blue,A707625,0.0,Cat,Luna
33182,Domestic Shorthair Mix,Black/White,A707624,0.0,Cat,None
33183,Domestic Shorthair Mix,Blue Tabby/White,A707627,0.0,Cat,Jazzy
33184,Domestic Shorthair Mix,Brown Tabby,A707621,0.0,Cat,None
33185,Domestic Shorthair Mix,Blue/White,A707626,1.0,Cat,Joshua
33186,Domestic Shorthair Mix,Blue Tabby,A707622,0.0,Cat,None
33187,Domestic Shorthair Mix,Black,A707623,1.0,Cat,None
33188,Domestic Shorthair Mix,Brown Tabby,A707620,1.0,Cat,None
33192,Domestic Shorthair Mix,Orange Tabby,A707631,1.0,Cat,Zack
33193,Domestic Shorthair Mix,Brown Tabby/White,A707637,1.0,Cat,None
33194,Domestic Shorthair Mix,Black/White,A707635,0.0,Cat,None
