,breed,color,id,male,species,name
30553,Domestic Shorthair Mix,Torbie,A704448,0.0,Cat,Lucille
30554,Domestic Shorthair Mix,White,A704451,0.0,Cat,Princess Sn
30555,Domestic Shorthair Mix,Calico,A704452,0.0,Cat,None
30556,Domestic Shorthair Mix,Brown Tabby/White,A704453,1.0,Cat,None
30557,Domestic Shorthair Mix,Blue/White,A704454,0.0,Cat,None
30558,Domestic Shorthair Mix,Blue,A704455,0.0,Cat,Totoro
30559,Domestic Shorthair Mix,Blue/White,A704456,0.0,Cat,None
30560,Domestic Shorthair Mix,Blue/White,A704457,1.0,Cat,None
30561,Domestic Longhair Mix,Brown Tabby,A704460,1.0,Cat,Shrek
30562,Norfolk Terrier/Border Terrier,Cream,A704459,0.0,Dog,Maui
30563,Domestic Shorthair Mix,Brown Tabby/White,A704463,0.0,Cat,Emily
30564,Siamese Mix,Lynx Point/White,A704468,1.0,Cat,Ernie
30565,Domestic Shorthair Mix,Brown Tabby/White,A704465,1.0,Cat,Ennis
30566,Domestic Longhair Mix,Brown Tabby,A704467,1.0,Cat,Earl
30567,Domestic Medium Hair Mix,Orange Tabby,A704461,0.0,Cat,None
30568,Domestic Shorthair Mix,Orange Tabby,A704466,1.0,Cat,Dandelion
30569,Domestic Shorthair Mix,Orange Tabby,A704464,1.0,Cat,Marmalade
30570,Snake Mix,Yellow,A704469,,Other,None
30571,Pit Bull Mix,Fawn/White,A704470,1.0,Dog,Max
30572,Domestic Shorthair Mix,Cream Tabby,A704482,1.0,Cat,None
30573,Domestic Shorthair Mix,Orange Tabby,A704480,0.0,Cat,None
30574,Domestic Shorthair Mix,Black,A704484,0.0,Cat,None
30575,Domestic Longhair Mix,Tortie,A704477,0.0,Cat,None
30576,Domestic Shorthair Mix,Black,A704483,1.0,Cat,None
30577,Domestic Shorthair Mix,Orange Tabby,A704481,1.0,Cat,None
30578,Domestic Longhair Mix,Tortie,A704478,0.0,Cat,Leana
30579,Domestic Shorthair Mix,Orange Tabby,A704472,1.0,Cat,Tiger
30580,Domestic Shorthair Mix,Black/White,A704474,1.0,Cat,None
30581,Collie Rough/Labrador Retriever,Brown/Red,A704476,1.0,Dog,Harley
30582,Pit Bull Mix,Black/White,A704475,0.0,Dog,None
30583,German Shepherd/Weimaraner,Blue/White,A704485,1.0,Dog,Tyson
30584,Domestic Shorthair Mix,Torbie,A704488,0.0,Cat,Savanna
30585,Domestic Shorthair Mix,Black,A704486,0.0,Cat,Betty
30586,Italian Greyhound,Black/White,A704504,1.0,Dog,Oogie
30587,Chihuahua Shorthair/Italian Greyhound,White/Brown,A704505,0.0,Dog,Precious
30588,Labrador Retriever/Plott Hound,Black,A704491,0.0,Dog,None
30589,Labrador Retriever/Plott Hound,Brown/White,A704494,1.0,Dog,None
30590,Labrador Retriever/Plott Hound,Black Brindle/White,A704492,1.0,Dog,None
30591,Labrador Retriever/Plott Hound,White/Buff,A704498,1.0,Dog,None
30592,Labrador Retriever/Plott Hound,Black,A704495,1.0,Dog,None
30593,Labrador Retriever/Plott Hound,Black,A704489,1.0,Dog,None
30594,Labrador Retriever/Plott Hound,Black Brindle/White,A704493,1.0,Dog,None
30595,Labrador Retriever/Plott Hound,Black Brindle/White,A704490,1.0,Dog,None
30596,Labrador Retriever/Plott Hound,Black/White,A704496,1.0,Dog,None
30597,Labrador Retriever/Plott Hound,Black,A704487,0.0,Dog,None
30598,Domestic Shorthair Mix,Brown Tabby,A704499,1.0,Cat,Freddy
30599,Domestic Shorthair Mix,Black,A704500,1.0,Cat,Frankie
30600,Domestic Shorthair Mix,Brown Tabby,A704497,1.0,Cat,Flynn
30602,Domestic Shorthair Mix,Tortie,A704501,0.0,Cat,Heine
30605,Chihuahua Shorthair,Black/Brown,A704502,1.0,Dog,Hanson
30606,Domestic Shorthair Mix,Brown Tabby,A704503,0.0,Cat,None
30607,Border Collie Mix,White/Black,A704506,1.0,Dog,Marshall
30608,Miniature Schnauzer Mix,Black/Buff,A704507,1.0,Dog,None
30609,Domestic Shorthair Mix,Blue,A704509,,Cat,None
30610,Domestic Shorthair Mix,Blue,A704508,1.0,Cat,None
30611,German Shorthair Pointer Mix,White/Black,A704531,0.0,Dog,Sadie
30612,Boxer,Brown Brindle/White,A704510,1.0,Dog,Bo
30613,Plott Hound Mix,Brown Brindle,A704511,0.0,Dog,Josie
30614,Chihuahua Shorthair Mix,Sable,A704513,1.0,Dog,None
30615,Manx Mix,Black,A711604,1.0,Cat,Benny
30616,Chihuahua Shorthair Mix,Tricolor,A704516,0.0,Dog,None
30617,Chihuahua Shorthair Mix,Tricolor,A704515,0.0,Dog,None
30618,Chihuahua Longhair/Maltese,Buff,A704333,1.0,Dog,Oso
30619,Labrador Retriever Mix,Black/White,A704514,0.0,Dog,Java
30620,Chihuahua Shorthair Mix,Tan/White,A704512,1.0,Dog,Sid
30621,Domestic Shorthair Mix,Tortie,A704524,0.0,Cat,None
30622,Domestic Shorthair Mix,Cream,A704523,1.0,Cat,None
30623,Domestic Shorthair Mix,Orange Tabby,A704521,0.0,Cat,Goldie
30624,Domestic Shorthair Mix,Cream,A704522,1.0,Cat,None
30625,Domestic Shorthair Mix,Tortie/White,A704517,0.0,Cat,Carolina
30626,Chihuahua Shorthair Mix,Tan,A704518,0.0,Dog,Daisy
30628,Pointer Mix,White/Brown,A704526,0.0,Dog,Lucy
30629,Plott Hound Mix,Brown Brindle,A704527,0.0,Dog,None
30630,Pit Bull Mix,White/Brown,A704529,1.0,Dog,Dane
30631,Pit Bull Mix,Brown/White,A704528,1.0,Dog,Duke
30633,Pomeranian Mix,Black,A704534,0.0,Dog,None
30634,Labrador Retriever Mix,Black/White,A704537,1.0,Dog,Morty
30635,Domestic Shorthair Mix,Black/White,A704538,1.0,Cat,None
30636,Domestic Shorthair Mix,Black/White,A704541,0.0,Cat,Inez
30637,Domestic Shorthair Mix,Black,A704542,1.0,Cat,Ivan
30638,Domestic Shorthair Mix,Brown Tabby/White,A704539,1.0,Cat,Ian
30639,Domestic Shorthair Mix,Black,A704540,0.0,Cat,Ingrid
30640,Domestic Shorthair Mix,Brown Tabby/White,A704546,1.0,Cat,Marvin
30641,Domestic Shorthair Mix,Brown Tabby,A704543,1.0,Cat,None
30642,Domestic Shorthair Mix,Tortie,A704544,0.0,Cat,Twinkle
30643,German Shepherd Mix,Tan/White,A704545,0.0,Dog,Neko
30644,German Shepherd/Boxer,Brown/Black,A704548,1.0,Dog,Ian
30645,German Shepherd/Boxer,Brown/Black,A704547,0.0,Dog,Samantha
30646,German Shepherd/Boxer,Brown/Black,A704549,0.0,Dog,Betty
30647,German Shepherd/Boxer,Brown/Black,A704550,1.0,Dog,Crowley
30648,Domestic Medium Hair Mix,Orange Tabby/White,A704551,1.0,Cat,Tortellini
30649,Domestic Medium Hair Mix,Brown Tabby/White,A704554,0.0,Cat,Gloria
30650,Domestic Shorthair Mix,Black/White,A704564,0.0,Cat,Eliza
30651,Domestic Shorthair Mix,Blue/White,A704553,1.0,Cat,Griffin
30652,Domestic Shorthair Mix,Black,A704563,1.0,Cat,Henry
30653,Domestic Shorthair Mix,Blue/White,A704552,1.0,Cat,Gordy
30654,Chihuahua Shorthair Mix,Red/White,A704556,1.0,Dog,None
30655,Domestic Shorthair Mix,Black/White,A704559,,Cat,None
30656,Whippet Mix,Brown/White,A704557,1.0,Dog,Rocky
30657,Domestic Shorthair Mix,Cream,A704560,,Cat,None
30658,Domestic Shorthair Mix,Black/White,A704558,,Cat,None
30659,Siamese,Flame Point,A704561,,Cat,None
30660,Domestic Medium Hair Mix,Black Smoke,A704562,0.0,Cat,Lucy
30661,Pit Bull Mix,Brown,A704565,1.0,Dog,Boudreau
30662,Beagle Mix,Black/White,A704566,0.0,Dog,Soda Pop
30665,Rat Terrier Mix,Tricolor,A704567,0.0,Dog,None
30666,Labrador Retriever Mix,Tan,A704568,0.0,Dog,Maggie
30667,Dachshund Mix,Red/White,A704570,1.0,Dog,Marley
30669,Domestic Shorthair Mix,Black,A704569,1.0,Cat,None
30670,Chihuahua Shorthair/Dachshund,Brown,A703252,1.0,Dog,Teddy
30671,Whippet Mix,Brown Brindle,A704571,1.0,Dog,Fat Jack
30672,Domestic Shorthair Mix,Black/White,A704573,0.0,Cat,Apple
30673,Domestic Shorthair Mix,Brown Tabby,A704572,1.0,Cat,Marty
30674,Chihuahua Shorthair/Dachshund,Black/Tan,A704574,0.0,Dog,Tina
30676,Domestic Shorthair Mix,White/Blue,A704577,0.0,Cat,Big Cat
30677,Domestic Shorthair Mix,Blue/White,A699560,0.0,Cat,Myka
30678,Domestic Shorthair Mix,Brown Tabby/White,A304036,1.0,Cat,Pepito
30679,Jack Russell Terrier Mix,White/Tan,A704579,0.0,Dog,Sadie
30680,Pit Bull Mix,White/Tan,A704578,0.0,Dog,None
30681,Domestic Shorthair Mix,Orange Tabby,A704580,,Cat,None
30682,Domestic Shorthair Mix,Torbie,A704584,,Cat,None
30683,Domestic Shorthair Mix,Black,A704582,,Cat,None
30684,Domestic Shorthair Mix,Black,A704581,,Cat,None
30685,Domestic Shorthair Mix,Black,A704583,,Cat,None
30686,Labrador Retriever Mix,Black,A704440,0.0,Dog,Lady
30687,Wirehaired Pointing Griffon Mix,Black/Tan,A704585,0.0,Dog,Sophie
30688,Domestic Shorthair Mix,White,A704590,1.0,Cat,None
30689,Domestic Shorthair Mix,White/Black,A704586,1.0,Cat,Simon
30690,Domestic Shorthair Mix,White/Black,A704587,0.0,Cat,Vena
30691,Domestic Shorthair Mix,White/Black,A704589,1.0,Cat,Sylvester
30692,Domestic Shorthair Mix,White/Black,A704588,0.0,Cat,None
30693,Pit Bull Mix,Blue/White,A704592,0.0,Dog,Doshia
30694,Chihuahua Shorthair/Dachshund,Tan/White,A704595,1.0,Dog,Rory
30695,Chihuahua Shorthair/Dachshund,Tan/White,A704597,0.0,Dog,Claudette
30696,Australian Cattle Dog Mix,Blue Merle,A704593,0.0,Dog,Trouble
30697,Pit Bull Mix,Black/White,A704599,1.0,Dog,Levi
30698,Vizsla Mix,Red/White,A704603,0.0,Dog,Nyla
30699,Labrador Retriever Mix,Yellow/White,A704602,0.0,Dog,Heidi
30700,Pembroke Welsh Corgi Mix,Black,A704607,0.0,Dog,Midnight
30701,Domestic Shorthair Mix,Brown Tabby/White,A704612,,Cat,None
30702,Domestic Shorthair Mix,Brown Tabby/White,A704611,,Cat,None
30703,Domestic Shorthair Mix,Brown Tabby/White,A704610,,Cat,None
30704,Domestic Shorthair Mix,Black/White,A704613,,Cat,None
30706,Rabbit Sh,White/Black,A704619,,Other,None
30707,Black Mouth Cur Mix,Tan/Black,A704620,0.0,Dog,Madison
30710,Great Pyrenees Mix,White,A666733,1.0,Dog,Bear
30711,Harrier Mix,Brown/White,A704621,1.0,Dog,Otter
30713,Domestic Shorthair Mix,Orange Tabby/White,A704623,1.0,Cat,Tumblr
30715,Domestic Medium Hair Mix,White/Blue,A704627,1.0,Cat,Jimmy
30716,Domestic Medium Hair Mix,Black/White,A704628,1.0,Cat,Joey
30717,Labrador Retriever Mix,Black,A704629,0.0,Dog,Ivy
30718,Domestic Shorthair Mix,White/Blue,A704633,,Cat,None
30719,Domestic Shorthair Mix,White/Blue,A704634,,Cat,None
30720,Domestic Shorthair Mix,White/Blue,A704632,,Cat,None
30721,Domestic Shorthair Mix,White/Blue,A704636,,Cat,None
30722,Domestic Shorthair Mix,White/Blue,A704630,,Cat,None
30723,Domestic Shorthair Mix,White/Blue,A704635,,Cat,None
30724,Domestic Shorthair Mix,White/Blue,A704631,,Cat,None
30725,Domestic Shorthair Mix,Blue Tabby,A704637,1.0,Cat,None
30726,Domestic Shorthair Mix,Blue Tabby/White,A704639,0.0,Cat,Smooshie
30727,Domestic Shorthair Mix,Brown Tabby/White,A704640,0.0,Cat,Smoosh
30728,Pit Bull Mix,Tan/White,A704638,1.0,Dog,Kirkland
30729,Domestic Shorthair Mix,Black,A704641,1.0,Cat,Kenny
30730,Domestic Shorthair Mix,Brown Tabby,A704643,1.0,Cat,Chico
30731,Domestic Shorthair Mix,Brown Tabby,A704642,1.0,Cat,Brodie
30732,Labrador Retriever Mix,Black,A704644,0.0,Dog,Kelsey
30733,Chihuahua Shorthair Mix,White/Brown,A704646,0.0,Dog,Fiona
30734,Chihuahua Shorthair Mix,Tricolor,A704647,0.0,Dog,Twink
30736,Opossum Mix,Pink,A704650,,Other,None
30737,Opossum Mix,Pink,A704651,,Other,None
30738,Opossum Mix,Pink,A704653,,Other,None
30739,Opossum Mix,Pink,A704649,,Other,None
30740,Opossum Mix,Pink,A704652,,Other,None
30741,Opossum,Pink,A704655,,Other,None
30742,Domestic Shorthair Mix,Black/White,A704648,0.0,Cat,Gabby
30743,Opossum,Pink,A704656,,Other,None
30744,Black Mouth Cur Mix,Brown,A704657,0.0,Dog,Trudy
30745,Domestic Shorthair Mix,Torbie,A704662,,Cat,None
30746,Domestic Shorthair Mix,Orange Tabby/White,A704658,,Cat,None
30747,Domestic Shorthair Mix,Brown Tabby/White,A704659,,Cat,None
30748,Domestic Shorthair Mix,Torbie,A704661,,Cat,None
30749,Domestic Shorthair Mix,Brown Tabby,A704660,,Cat,None
30751,Domestic Shorthair Mix,Brown Tabby,A704669,,Cat,None
30752,Domestic Shorthair Mix,Orange Tabby,A704666,,Cat,None
30753,Domestic Shorthair Mix,Orange Tabby,A704665,,Cat,None
30754,Domestic Shorthair Mix,Brown Tabby/White,A704668,,Cat,None
30755,Domestic Shorthair Mix,Brown Tabby/White,A704667,,Cat,None
30757,Dachshund Wirehair/Miniature Poodle,Black/Tan,A704671,0.0,Dog,Gigi
30758,Dachshund Wirehair/Miniature Poodle,Black/Tan,A704672,1.0,Dog,Bentley
30759,Dachshund Wirehair/Miniature Poodle,Black/Tan,A704673,1.0,Dog,Rio
30760,Dachshund Wirehair/Miniature Poodle,Yellow,A704676,0.0,Dog,Vivian
30761,Dachshund Wirehair Mix,Black/Tan,A704670,0.0,Dog,Eloise
30762,Dachshund Wirehair/Miniature Poodle,Black/Tan,A704675,0.0,Dog,Annie
30763,Dachshund Wirehair/Miniature Poodle,Tricolor,A704674,0.0,Dog,Reina
30764,Dachshund Wirehair/Miniature Poodle,Yellow,A704677,1.0,Dog,Gizmo
30765,Domestic Medium Hair Mix,Black/White,A704679,0.0,Cat,Missy
30766,Boxer Mix,Brown Brindle/White,A704681,1.0,Dog,Baxter
30767,Domestic Shorthair Mix,Orange Tabby/White,A704683,0.0,Cat,None
30768,German Shepherd Mix,Black/Brown,A704682,1.0,Dog,None
30770,Labrador Retriever Mix,Black,A704685,1.0,Dog,Milo
30772,Labrador Retriever Mix,Blue/Tan,A704691,1.0,Dog,Rocco
30773,Labrador Retriever Mix,Tricolor,A704688,0.0,Dog,Macy
30774,Labrador Retriever Mix,Brown/Black,A704687,0.0,Dog,Lucy
30775,Labrador Retriever Mix,Tan/Blue,A704690,1.0,Dog,Hardy
30776,Labrador Retriever Mix,Tan/Black,A704689,0.0,Dog,Hailey
30777,Labrador Retriever Mix,Fawn,A704692,0.0,Dog,Harriet
30778,Labrador Retriever Mix,Brown/White,A704686,0.0,Dog,Lonna
30779,Domestic Shorthair Mix,Blue Tabby,A704695,0.0,Cat,Glynnis
30780,German Shepherd Mix,Black/Tan,A704698,1.0,Dog,None
30781,Labrador Retriever Mix,Black/White,A704699,0.0,Dog,Romie
30783,Boxer Mix,Brown Brindle,A704701,0.0,Dog,None
30784,Yorkshire Terrier Mix,Black/Red,A704702,1.0,Dog,Scooter
30785,Domestic Medium Hair Mix,Black,A704700,1.0,Cat,Tom
30787,Australian Shepherd Mix,Brown Brindle,A704703,0.0,Dog,Ophelia
30788,Black Mouth Cur Mix,Brown/White,A704704,1.0,Dog,Tyson
30789,Siamese Mix,Seal Point,A704707,,Cat,None
30790,Domestic Shorthair Mix,Black,A704708,,Cat,None
30791,Domestic Shorthair Mix,Brown Tabby,A704709,,Cat,None
30792,Siamese Mix,Silver Lynx Point,A704706,,Cat,None
30793,Domestic Shorthair Mix,Brown Tabby/White,A704710,,Cat,None
30794,Bat,Brown,A704705,,Other,None
30795,Domestic Shorthair Mix,White/Black,A704718,1.0,Cat,Paulie
30796,Domestic Medium Hair Mix,Black,A704714,0.0,Cat,Paloma
30797,Domestic Shorthair Mix,White/Black,A704717,1.0,Cat,Mario
30798,Domestic Shorthair Mix,Black,A704715,0.0,Cat,Isabella
30799,Domestic Shorthair Mix,Black/White,A704716,0.0,Cat,Sophia
30800,Border Collie/Rottweiler,Tricolor,A704720,0.0,Dog,Molly
30801,Domestic Shorthair Mix,Black/White,A704723,,Cat,None
30802,Domestic Shorthair Mix,Orange Tabby/White,A704722,,Cat,None
30803,Domestic Shorthair Mix,Black/White,A704724,,Cat,None
30804,Domestic Shorthair Mix,Orange Tabby/White,A704721,,Cat,None
30805,Labrador Retriever Mix,Red/White,A704725,0.0,Dog,Sky
30806,Border Collie Mix,Black,A704726,0.0,Dog, Joanie
30807,Domestic Medium Hair Mix,Black/White,A704727,1.0,Cat,Boots
30808,Norfolk Terrier/Chihuahua Shorthair,Brown/White,A704730,0.0,Dog,Peanut
30809,Siamese Mix,Lynx Point,A704728,0.0,Cat,Blue
30810,Domestic Shorthair Mix,Brown Tabby/White,A704729,,Cat,None
30811,Domestic Shorthair Mix,Tortie,A704731,0.0,Cat,None
30812,Jack Russell Terrier Mix,White/Tan,A704732,0.0,Dog,Love Bug
30813,Domestic Longhair Mix,Black/White,A704734,1.0,Cat,None
30814,Domestic Medium Hair Mix,Brown Tabby/White,A704733,1.0,Cat,Lyle
30815,Labrador Retriever/German Shepherd,Brown,A704735,1.0,Dog,Topper
30816,Domestic Shorthair Mix,Blue Tabby,A704736,,Cat,None
30817,Border Collie Mix,Black/White,A704741,0.0,Dog,Daisy
30818,Labrador Retriever Mix,Black/White,A704739,0.0,Dog,Ladybird
30819,Domestic Shorthair Mix,Orange Tabby,A704744,,Cat,None
30820,Domestic Shorthair Mix,Gray Tabby,A704743,,Cat,None
30821,Labrador Retriever Mix,Chocolate,A704745,1.0,Dog,Hubert
30822,Beagle Mix,Tricolor,A704746,1.0,Dog,Lyndon
30823,Domestic Shorthair Mix,Cream Tabby,A704747,1.0,Cat,Yellow
30824,Chinese Sharpei Mix,Brown,A704748,0.0,Dog,None
30825,Pit Bull/Plott Hound,Brown Brindle/White,A589841,1.0,Dog,Freddy
30826,Boxer Mix,Brown Brindle/White,A704749,0.0,Dog,Maya
30829,Bat,Red,A704751,,Other,None
30830,Bat,Red,A704750,,Other,None
30831,Bat,Red,A704752,,Other,None
30832,Bat,Red,A704753,,Other,None
30833,Domestic Shorthair Mix,Black,A704754,1.0,Cat,Arthur
30834,Domestic Shorthair Mix,Brown Tabby,A704755,1.0,Cat,Cyril
30835,Labrador Retriever Mix,Brown,A704756,0.0,Dog,Molly
30836,Domestic Shorthair Mix,Blue Tabby,A704757,0.0,Cat,Mint
30837,Domestic Medium Hair Mix,Black/White,A704758,1.0,Cat,Jack
30838,Domestic Shorthair Mix,Black/White,A704759,,Cat,None
30839,Domestic Shorthair Mix,Brown Tabby/White,A704762,0.0,Cat,None
30840,Domestic Shorthair Mix,Tortie,A704761,0.0,Cat,Zooey
30841,Domestic Shorthair Mix,Torbie,A704760,0.0,Cat,Frances
30843,Domestic Shorthair Mix,Blue,A704763,1.0,Cat,Welby
30844,Domestic Shorthair Mix,Orange Tabby,A704764,1.0,Cat,None
30845,Domestic Shorthair Mix,Tortie,A704765,0.0,Cat,Suzie
30846,Domestic Shorthair Mix,Torbie,A704769,0.0,Cat,Sky
30847,Domestic Shorthair Mix,Tortie,A704768,0.0,Cat,Marsha
30848,Rottweiler,Black/Brown,A704771,1.0,Dog,Isaac
30849,Miniature Pinscher Mix,Black/Tan,A646455,0.0,Dog,Tiana
30850,Miniature Pinscher Mix,Black/Tan,A646454,0.0,Dog,Jasmin
30851,Domestic Shorthair Mix,Brown Tabby/White,A704773,0.0,Cat,None
30852,Dutch,Black/White,A704772,1.0,Other,None
30853,Domestic Shorthair Mix,Black/White,A704775,1.0,Cat,None
30854,Domestic Longhair Mix,Blue Tabby,A704774,1.0,Cat,Monty
30856,Domestic Shorthair Mix,Brown Tabby,A704784,0.0,Cat,None
30857,Domestic Shorthair Mix,Brown Tabby,A704782,1.0,Cat,Frogger
30858,Domestic Shorthair Mix,Calico,A704785,0.0,Cat,None
30859,Domestic Shorthair Mix,Brown Tabby,A704786,0.0,Cat,Pickles
30860,Squirrel Mix,Brown,A704788,,Other,None
30861,Australian Cattle Dog Mix,Black/White,A704812,0.0,Dog,Meisha
30862,Domestic Shorthair Mix,Black,A704791,1.0,Cat,Doc
30863,Domestic Shorthair Mix,Black,A704790,1.0,Cat,Gus
30864,Domestic Shorthair Mix,Black,A704789,0.0,Cat,Daisy
30865,Domestic Shorthair Mix,Brown Tabby,A704792,1.0,Cat,Andy
30866,Domestic Shorthair Mix,Brown Tabby,A704793,1.0,Cat,Amos
30867,Domestic Shorthair Mix,Blue Tabby,A704797,1.0,Cat,Simon
30868,Domestic Shorthair Mix,Brown Tabby/White,A704795,1.0,Cat,None
30869,Domestic Shorthair Mix,Brown Tabby/White,A704794,0.0,Cat,None
30870,Domestic Medium Hair Mix,Orange Tabby/White,A704796,1.0,Cat,Jonah
30871,Domestic Shorthair Mix,Brown Tabby,A704800,1.0,Cat,None
30872,Domestic Shorthair Mix,Blue Tabby,A704799,0.0,Cat,None
30873,Domestic Shorthair Mix,Brown Tabby,A704801,1.0,Cat,None
30874,Ragdoll Mix,Lynx Point,A704798,0.0,Cat,Ava
30875,Siamese Mix,Seal Point,A704803,,Cat,None
30876,Domestic Shorthair Mix,Brown Tabby,A704805,,Cat,None
30877,Siamese Mix,Seal Point,A704804,,Cat,None
30878,Domestic Shorthair Mix,Brown Tabby,A704806,,Cat,None
30879,Boerboel Mix,Brown/White,A704802,0.0,Dog,Saffron
30880,Dogo Argentino Mix,White,A704808,1.0,Dog,Hudson
30882,Domestic Shorthair Mix,Black,A704810,,Cat,None
30883,Domestic Shorthair Mix,Black,A704811,,Cat,None
30884,Domestic Shorthair Mix,Black,A704809,,Cat,None
30885,German Shepherd Mix,Sable,A689597,0.0,Dog,Blondie
30886,Squirrel,Brown,A704814,,Other,None
30887,Domestic Medium Hair Mix,Blue Tabby,A704817,1.0,Cat,None
30888,Chihuahua Longhair Mix,Black/White,A704821,0.0,Dog,Skipper
30889,German Shepherd,Black/Tan,A704823,0.0,Dog,Delta
30890,Bat,Red,A704815,,Other,None
30891,Bat,Red,A704820,,Other,None
30892,Bat,Red,A704818,,Other,None
30893,Bat,Red,A704819,,Other,None
30894,Australian Kelpie Mix,Brown/White,A704824,0.0,Dog,None
30896,Domestic Medium Hair Mix,Tortie,A704826,0.0,Cat,None
30897,Domestic Shorthair Mix,Torbie/White,A704827,0.0,Cat,Lilia
30898,Domestic Shorthair Mix,Calico,A704832,0.0,Cat,Kitty
30899,Domestic Shorthair Mix,Calico,A704831,0.0,Cat,None
30900,Domestic Shorthair Mix,White/Brown Tabby,A704830,1.0,Cat,None
30901,Domestic Shorthair Mix,Brown Tabby/White,A704829,1.0,Cat,None
30902,Domestic Shorthair Mix,Orange Tabby/White,A704828,1.0,Cat,Red
30903,Domestic Shorthair Mix,Torbie,A704835,,Cat,None
30904,Domestic Shorthair Mix,Brown Tabby/White,A704834,,Cat,None
30905,Domestic Shorthair Mix,Brown Tabby/White,A704833,,Cat,None
30906,Domestic Shorthair Mix,Orange Tabby,A704837,0.0,Cat,Miranda
30907,Domestic Shorthair Mix,Orange Tabby,A704836,,Cat,None
30908,Chow Chow Mix,Tan/Tan,A704783,1.0,Dog,Leo
30910,Pointer/Labrador Retriever,Black/White,A704838,0.0,Dog,Esmee
30911,Chihuahua Shorthair Mix,Black/Tan,A704696,1.0,Dog,Pachuco
30912,Labrador Retriever Mix,Black,A619084,1.0,Dog,Dude
30913,American Pit Bull Terrier Mix,Black/White,A704844,0.0,Dog,Tilly
30914,Boxer/Miniature Poodle,Tan/White,A704846,0.0,Dog,Jazz
30915,Boxer/Miniature Poodle,Red/White,A704845,0.0,Dog,Bella
30916,Domestic Shorthair Mix,Black,A704847,1.0,Cat,None
30917,Snowshoe Mix,Lynx Point,A704849,0.0,Cat,None
30918,Bat,Red,A704848,,Other,None
30919,Bat,Brown,A704851,,Other,None
30920,Rabbit Sh,White,A704855,1.0,Other,None
30921,Domestic Longhair Mix,Black,A704865,1.0,Cat,Abraham
30922,Domestic Longhair Mix,Black,A704861,0.0,Cat,Annabelle
30923,Domestic Longhair Mix,Black,A704862,1.0,Cat,Antonio
30924,Domestic Longhair Mix,Black,A704860,0.0,Cat,Aurora
30925,Domestic Longhair Mix,Black,A704863,1.0,Cat,Alistair
30926,Domestic Longhair Mix,Black,A704864,1.0,Cat,Artie
30927,Labrador Retriever Mix,Black,A704857,0.0,Dog,None
30928,Dogo Argentino Mix,White/Black,A704856,1.0,Dog,Scooby Doo
30929,Miniature Pinscher Mix,Red,A704858,0.0,Dog,Ruby
30930,Domestic Shorthair Mix,Black/White,A704868,,Cat,None
30931,Domestic Shorthair Mix,Black/White,A704867,,Cat,None
30932,Siamese Mix,Calico Point,A519536,0.0,Cat,Moonbrain
30933,Domestic Shorthair Mix,Blue,A704866,,Cat,None
30934,Domestic Medium Hair Mix,White/Blue,A704840,0.0,Cat,Missy
30935,Snowshoe Mix,Lynx Point,A704869,0.0,Cat,Nala
30936,Pit Bull/Dachshund,White/Black,A704871,1.0,Dog,Bruno
30937,Labrador Retriever/Great Dane,Black,A704870,0.0,Dog,Stormy
30938,Chihuahua Shorthair Mix,Tan/White,A704776,1.0,Dog,Louie
30939,Chihuahua Shorthair Mix,White/Brown,A704872,0.0,Dog,Azalea
30940,Domestic Shorthair Mix,Brown Tabby/White,A704877,1.0,Cat,None
30941,Pit Bull/Labrador Retriever,Brown/White,A704880,1.0,Dog,Reuben
30942,Siamese Mix,Seal Point,A704883,0.0,Cat,None
30943,Oriental Sh Mix,White/Brown Tabby,A604602,1.0,Cat,Gibson
30944,Pit Bull Mix,Black/White,A704885,,Dog,Precious
30945,Great Dane/Boxer,Black,A704888,1.0,Dog,Gatsby
30946,Labrador Retriever Mix,Yellow,A704889,1.0,Dog,Riley
30947,Domestic Longhair Mix,Tortie,A704893,0.0,Cat,Amethyst
30948,Domestic Shorthair Mix,Black/White,A704892,1.0,Cat,Lorne
30949,Boxer Mix,Brown Brindle,A704894,0.0,Dog,Joy
30950,Labrador Retriever/Rhod Ridgeback,Tan/Red,A704895,0.0,Dog,Lauren
30951,Chihuahua Shorthair Mix,Brown/White,A704896,1.0,Dog,Drogo
30952,Australian Shepherd/German Shepherd,Tricolor,A704897,0.0,Dog,None
30953,Domestic Medium Hair Mix,Black,A704898,1.0,Cat,Pepper
30954,Domestic Shorthair Mix,Blue Tabby/White,A704900,1.0,Cat,Azure
30956,Domestic Shorthair Mix,White/Orange Tabby,A704903,1.0,Cat,Crash
30957,Domestic Shorthair Mix,White/Orange Tabby,A704902,1.0,Cat,Bumper
30959,Domestic Medium Hair Mix,Brown Tabby,A704904,1.0,Cat,None
30960,Domestic Shorthair Mix,Black,A704906,0.0,Cat,Smokey
30961,Pit Bull Mix,Blue,A704912,1.0,Dog,Jelly
30962,Pit Bull Mix,Blue,A704910,0.0,Dog,Precious
30963,Pit Bull Mix,Blue/White,A704911,1.0,Dog,Miles
30964,Pit Bull Mix,Blue/White,A704913,1.0,Dog,Brooks
30966,Domestic Shorthair Mix,Brown Tabby/White,A704914,0.0,Cat,Sugar
30967,Domestic Shorthair Mix,Brown Tabby,A704918,0.0,Cat,Emma
30968,Domestic Shorthair Mix,Black/White,A704919,1.0,Cat,Edward
