,id,name,outcome_type,outcome_detail,species,age,breed,color,datetime,fixed,male
3792,A693847,None,Transfer,Partner,Dog,0.164383561644,Manchester Terrier Mix,Brown/White,2014-12-18 13:29:00,0.0,1.0
3793,A693417,Liza,Transfer,Partner,Cat,2.0,Domestic Longhair Mix,Torbie,2014-12-18 13:31:00,1.0,0.0
3794,A693443,Walter,Transfer,Partner,Cat,9.0,Domestic Shorthair Mix,Blue Tabby/White,2014-12-18 13:33:00,1.0,1.0
3795,A688501,Watson,Transfer,Partner,Cat,0.328767123288,Domestic Medium Hair Mix,Black,2014-12-18 13:35:00,1.0,1.0
3796,A688500,Holmes,Transfer,Partner,Cat,0.328767123288,Domestic Medium Hair Mix,Black,2014-12-18 13:35:00,1.0,1.0
3797,A693057,Chaz,Transfer,Partner,Cat,0.164383561644,Domestic Shorthair Mix,Brown Tabby/White,2014-12-18 13:36:00,1.0,1.0
3798,A688552,Tucker,Adoption,Foster,Cat,0.246575342466,Domestic Longhair Mix,Brown Tabby,2014-12-18 14:29:00,0.0,1.0
3799,A663489,Chickee,Return to Owner,None,Dog,2.0,Chihuahua Shorthair/Rat Terrier,Tricolor,2014-12-18 14:33:00,1.0,0.0
3800,A693728,Silas,Transfer,Partner,Dog,0.41095890411,Great Pyrenees Mix,White,2014-12-18 14:52:00,0.0,1.0
3801,A693709,Roxy,Adoption,None,Dog,0.821917808219,Pointer Mix,Brown/White,2014-12-18 15:26:00,1.0,0.0
3802,A691260,Todd Packer,Adoption,Foster,Cat,0.246575342466,Cymric Mix,Lynx Point,2014-12-18 15:26:00,1.0,1.0
3803,A693098,Moose,Adoption,None,Cat,0.41095890411,Domestic Shorthair Mix,Brown Tabby/White,2014-12-18 15:59:00,1.0,0.0
3804,A625274,Brown Suga,Adoption,None,Dog,4.0,Chihuahua Shorthair Mix,White/Tan,2014-12-18 16:26:00,1.0,0.0
3805,A693785,None,Adoption,None,Dog,0.328767123288,Border Collie Mix,White/Black,2014-12-18 16:52:00,1.0,1.0
3806,A693484,Avatar,Adoption,None,Dog,1.0,American Staffordshire Terrier Mix,Blue/White,2014-12-18 16:58:00,1.0,1.0
3807,A693673,Madi,Return to Owner,None,Dog,3.0,German Shepherd Mix,Sable,2014-12-18 17:28:00,1.0,0.0
3808,A694007,None,Transfer,Partner,Dog,0.493150684932,Pit Bull Mix,Brown/White,2014-12-18 17:28:00,0.0,1.0
3809,A694022,None,Euthanasia,Suffering,Cat,0.0821917808219,Domestic Shorthair Mix,White/Calico,2014-12-18 17:35:00,0.0,0.0
3810,A693396,Chloe,Adoption,Foster,Dog,0.0821917808219,Carolina Dog Mix,Sable/Brown,2014-12-18 17:37:00,1.0,0.0
3811,A693994,None,Euthanasia,Suffering,Dog,6.0,Pit Bull Mix,Black/White,2014-12-18 17:39:00,0.0,1.0
3812,A694023,None,Euthanasia,Suffering,Other,1.0,Opossum Mix,Sable,2014-12-18 17:44:00,0.0,1.0
3813,A693948,Cricket,Adoption,None,Dog,0.164383561644,Tibetan Spaniel Mix,Brown Brindle,2014-12-18 17:51:00,1.0,1.0
3814,A693996,Major,Return to Owner,None,Dog,3.0,Boxer Mix,Red/White,2014-12-18 17:56:00,1.0,1.0
3815,A693763,None,Adoption,None,Dog,0.164383561644,Keeshond,Brown/Black,2014-12-18 18:04:00,1.0,1.0
3816,A693761,Chico,Adoption,None,Dog,2.0,Chihuahua Shorthair Mix,Brown/White,2014-12-18 18:13:00,1.0,1.0
3817,A693743,Tucker,Transfer,Partner,Dog,4.0,Rhod Ridgeback Mix,Tan,2014-12-18 18:15:00,1.0,1.0
3818,A693622,Iztli,Adoption,None,Dog,2.0,Chihuahua Shorthair Mix,Black,2014-12-18 18:18:00,1.0,0.0
3819,A637506,Molly,Euthanasia,Aggressive,Dog,2.0,Pit Bull Mix,White/Tan,2014-12-18 18:33:00,1.0,0.0
3820,A693904,Caid,Return to Owner,None,Dog,2.0,Labrador Retriever Mix,Black,2014-12-18 18:36:00,1.0,1.0
3821,A693856,Jizzle,Return to Owner,None,Dog,1.0,Pit Bull Mix,Black/Tan,2014-12-18 18:45:00,1.0,1.0
3822,A641582,Cusi,Return to Owner,None,Dog,4.0,Catahoula Mix,Brown Brindle,2014-12-18 18:45:00,1.0,0.0
3823,A693521,Wendell,Adoption,None,Dog,1.0,Pit Bull Mix,Black/White,2014-12-18 18:50:00,1.0,1.0
3824,A693664,Sunny,Adoption,None,Dog,2.0,Chihuahua Shorthair Mix,White/Brown,2014-12-18 19:04:00,1.0,0.0
3825,A620418,Yodi,Adoption,Foster,Dog,3.0,Chihuahua Shorthair,Black,2014-12-18 19:24:00,1.0,1.0
3826,A692024,Cranberry,Adoption,Foster,Cat,0.164383561644,Domestic Shorthair Mix,Blue,2014-12-19 07:36:00,1.0,1.0
3827,A687537,Cosette,Adoption,Foster,Cat,0.328767123288,Domestic Shorthair Mix,Brown Tabby,2014-12-19 08:23:00,1.0,0.0
3828,A694020,None,Transfer,SCRP,Cat,0.328767123288,Domestic Medium Hair Mix,Brown Tabby,2014-12-19 09:00:00,0.0,0.0
3829,A690906,Parry,Adoption,Foster,Cat,0.246575342466,Domestic Shorthair Mix,Blue Tabby,2014-12-19 09:12:00,1.0,1.0
3830,A691718,Babs,Adoption,Foster,Cat,0.164383561644,Domestic Shorthair Mix,Tortie,2014-12-19 09:21:00,1.0,0.0
3831,A693830,Layla,Adoption,None,Dog,1.0,Chihuahua Shorthair Mix,Tan,2014-12-19 09:37:00,1.0,0.0
3832,A694038,None,Euthanasia,Suffering,Cat,2.0,Domestic Shorthair Mix,Black/White,2014-12-19 10:25:00,,
3833,A694039,None,Euthanasia,Rabies Risk,Other,1.0,Bat Mix,Brown,2014-12-19 10:28:00,,
3834,A693982,Samson,Transfer,Partner,Other,3.0,Guinea Pig Mix,Tricolor,2014-12-19 11:03:00,0.0,1.0
3835,A693097,Niles,Transfer,Partner,Cat,0.41095890411,Domestic Shorthair Mix,Blue Tabby/White,2014-12-19 11:22:00,1.0,1.0
3836,A693096,Mia,Transfer,Partner,Cat,0.41095890411,Domestic Shorthair Mix,Brown Tabby,2014-12-19 11:22:00,1.0,0.0
3837,A693881,Cesar,Transfer,Partner,Cat,0.246575342466,Domestic Shorthair Mix,Orange Tabby/White,2014-12-19 11:22:00,1.0,0.0
3838,A693882,Luis,Transfer,Partner,Cat,0.328767123288,Domestic Shorthair Mix,Orange Tabby/White,2014-12-19 11:22:00,1.0,1.0
3839,A693739,Lily,Transfer,Partner,Cat,0.246575342466,Domestic Shorthair Mix,Black/White,2014-12-19 11:23:00,1.0,0.0
3840,A693103,Nellie,Transfer,Partner,Cat,2.0,Domestic Shorthair Mix,Blue/White,2014-12-19 11:26:00,1.0,0.0
3841,A610401,Lady,Adoption,None,Dog,8.0,Jack Russell Terrier,White/Brown,2014-12-19 11:39:00,0.0,0.0
3842,A693805,Gray-1,Euthanasia,Suffering,Cat,4.0,Domestic Shorthair Mix,Orange Tabby/White,2014-12-19 11:40:00,1.0,1.0
3843,A693908,None,Transfer,Partner,Dog,2.0,Shih Tzu Mix,White/Brown,2014-12-19 11:46:00,1.0,1.0
3844,A693068,Luci,Adoption,None,Dog,1.0,Manchester Terrier Mix,Tricolor,2014-12-19 11:53:00,1.0,0.0
3845,A693738,Tilly,Adoption,None,Cat,0.246575342466,Domestic Shorthair Mix,Black/White,2014-12-19 11:58:00,1.0,0.0
3846,A693350,Cb,Adoption,None,Cat,0.657534246575,Domestic Shorthair Mix,Black/White,2014-12-19 12:09:00,1.0,1.0
3847,A693724,None,Adoption,None,Dog,0.164383561644,Cardigan Welsh Corgi/Chihuahua Shorthair,Brown,2014-12-19 12:32:00,1.0,0.0
3848,A692021,Turkey,Adoption,Foster,Cat,0.164383561644,Domestic Longhair Mix,Tortie/Blue Cream,2014-12-19 12:38:00,1.0,0.0
3849,A692827,Crosby,Transfer,Partner,Dog,2.0,Pit Bull Mix,Black/White,2014-12-19 13:06:00,1.0,1.0
3850,A693610,Carsen,Adoption,None,Dog,0.164383561644,Catahoula Mix,Brown Brindle/White,2014-12-19 13:18:00,1.0,1.0
3851,A693599,Kane,Adoption,None,Dog,0.657534246575,Border Collie/Labrador Retriever,Black/White,2014-12-19 13:24:00,1.0,1.0
3852,A693597,Charlie,Adoption,None,Dog,1.0,Chihuahua Shorthair Mix,Brown/White,2014-12-19 13:37:00,1.0,1.0
3853,A693945,Lady,Adoption,None,Dog,1.0,Chow Chow/Golden Retriever,Red,2014-12-19 14:32:00,1.0,0.0
3854,A693358,None,Transfer,Partner,Dog,0.164383561644,German Shepherd Mix,Black/Tan,2014-12-19 14:33:00,1.0,1.0
3855,A693865,None,Adoption,None,Dog,4.0,Yorkshire Terrier Mix,White/Gray,2014-12-19 15:06:00,1.0,1.0
3856,A694063,Reeses,Return to Owner,None,Dog,2.0,Labrador Retriever Mix,Brown Brindle,2014-12-19 15:20:00,1.0,1.0
3857,A693102,Goose,Transfer,Partner,Cat,4.0,Domestic Longhair Mix,Tortie/Black,2014-12-19 15:33:00,1.0,0.0
3858,A693590,None,Adoption,None,Other,1.0,Chicken Mix,Red/Green,2014-12-19 15:37:00,0.0,1.0
3859,A693562,None,Euthanasia,Behavior,Dog,2.0,Pit Bull/Australian Cattle Dog,Red Merle,2014-12-19 16:00:00,1.0,1.0
3860,A693783,Junior,Transfer,Partner,Dog,6.0,Carolina Dog/Labrador Retriever,Red,2014-12-19 16:22:00,1.0,1.0
3861,A684463,Dingo,Adoption,None,Dog,1.0,Australian Cattle Dog Mix,Black/White,2014-12-19 16:37:00,1.0,1.0
3862,A692381,None,Adoption,Foster,Dog,0.0821917808219,German Shepherd/Labrador Retriever,Brown Brindle/White,2014-12-19 16:42:00,1.0,1.0
3863,A693938,King,Adoption,None,Dog,0.164383561644,Beagle Mix,Tan/White,2014-12-19 16:55:00,1.0,1.0
3864,A693827,None,Adoption,None,Cat,0.328767123288,Domestic Shorthair Mix,Calico,2014-12-19 16:59:00,1.0,0.0
3865,A693749,Kimi,Transfer,Partner,Dog,2.0,Chihuahua Shorthair Mix,Red,2014-12-19 17:04:00,0.0,0.0
3866,A693251,Shelby,Transfer,Partner,Dog,5.0,Rat Terrier Mix,White/Black,2014-12-19 17:07:00,1.0,1.0
3867,A693743,Tucker,Return to Owner,None,Dog,4.0,Rhod Ridgeback Mix,Tan,2014-12-19 17:12:00,1.0,1.0
3868,A693819,None,Transfer,Partner,Dog,10.0,Cocker Spaniel Mix,Black/White,2014-12-19 17:20:00,1.0,1.0
3869,A693843,None,Adoption,None,Cat,0.246575342466,Domestic Shorthair Mix,Orange Tabby,2014-12-19 17:31:00,1.0,1.0
3870,A694072,None,Euthanasia,Suffering,Cat,1.0,Domestic Medium Hair Mix,Blue,2014-12-19 17:35:00,,
3871,A693814,Chula,Adoption,None,Dog,1.0,Miniature Poodle/Lhasa Apso,White/Gray,2014-12-19 17:43:00,1.0,0.0
3872,A558166,Foxie,Return to Owner,None,Dog,9.0,Siberian Husky,Red/White,2014-12-19 17:45:00,1.0,0.0
3873,A692636,Princess,Adoption,Foster,Dog,0.164383561644,Labrador Retriever Mix,Black/Tan,2014-12-19 17:50:00,1.0,0.0
3874,A693995,Sophia,Return to Owner,None,Dog,2.0,Labrador Retriever Mix,Yellow,2014-12-19 17:53:00,1.0,0.0
3875,A693864,None,Adoption,None,Dog,7.0,Yorkshire Terrier Mix,White/Gray,2014-12-19 18:07:00,1.0,1.0
3876,A693946,Achilles,Return to Owner,None,Dog,2.0,Boxer/Pit Bull,Red/White,2014-12-19 18:16:00,1.0,1.0
3877,A692148,Simba,Adoption,None,Cat,0.246575342466,Domestic Shorthair Mix,Orange Tabby/White,2014-12-19 18:17:00,1.0,1.0
3878,A692147,Tux,Adoption,None,Cat,0.246575342466,Domestic Shorthair Mix,Black/White,2014-12-19 18:18:00,1.0,0.0
3879,A693976,Luigi,Return to Owner,None,Cat,2.0,Domestic Shorthair Mix,Orange Tabby,2014-12-19 18:24:00,1.0,1.0
3880,A688561,Roger,Transfer,Partner,Other,2.0,Rex Mix,Black Smoke,2014-12-19 18:24:00,0.0,1.0
3881,A693855,None,Transfer,Partner,Other,1.0,New Zealand Wht Mix,White,2014-12-19 18:25:00,0.0,0.0
3882,A693099,Max,Adoption,None,Cat,0.41095890411,Domestic Medium Hair Mix,Brown Tabby,2014-12-19 18:30:00,1.0,1.0
3883,A613676,Hudson Hawk,Return to Owner,None,Dog,6.0,Beagle,White/Tan,2014-12-19 18:40:00,1.0,1.0
3884,A694008,Felix Jupe,Return to Owner,None,Dog,6.0,Chow Chow/Labrador Retriever,Black,2014-12-19 19:07:00,0.0,1.0
3885,A694056,None,Transfer,SCRP,Cat,1.0,Domestic Medium Hair Mix,Brown Tabby,2014-12-20 09:00:00,1.0,1.0
3886,A694028,None,Euthanasia,Suffering,Cat,10.0,Domestic Shorthair Mix,White/Black,2014-12-20 09:13:00,0.0,0.0
3887,A694009,Scout Jupe,Return to Owner,None,Dog,3.0,Miniature Poodle Mix,Black,2014-12-20 09:44:00,1.0,1.0
3888,A692380,Ellie,Adoption,Foster,Dog,0.164383561644,German Shepherd/Labrador Retriever,Sable/White,2014-12-20 09:46:00,1.0,0.0
3889,A693544,Sebastian,Adoption,Foster,Dog,1.0,Australian Cattle Dog Mix,Red Tick,2014-12-20 09:50:00,1.0,1.0
3890,A693635,Sallie,Return to Owner,None,Dog,3.0,German Shepherd Mix,Black/Brown,2014-12-20 11:06:00,1.0,0.0
3891,A692628,Heidi,Transfer,Partner,Dog,3.0,Chihuahua Shorthair Mix,Tan/Black,2014-12-20 11:14:00,0.0,0.0
3892,A690932,Betty,Transfer,Partner,Dog,0.575342465753,Border Collie Mix,Black/White,2014-12-20 11:40:00,1.0,0.0
3893,A694006,Gracie,Adoption,None,Cat,1.0,Domestic Shorthair Mix,Blue,2014-12-20 11:43:00,1.0,0.0
3894,A688152,Pfelix,Transfer,Partner,Dog,1.0,Australian Cattle Dog Mix,Blue Merle/Tan,2014-12-20 11:45:00,1.0,1.0
3895,A692612,Joy,Adoption,None,Cat,0.246575342466,Domestic Shorthair Mix,Torbie,2014-12-20 11:55:00,1.0,0.0
3896,A693452,Moe,Adoption,None,Dog,1.0,Chihuahua Shorthair Mix,Tan,2014-12-20 12:09:00,1.0,1.0
3897,A693386,Darcy,Transfer,Partner,Dog,2.0,Pit Bull Mix,Red/White,2014-12-20 12:18:00,0.0,1.0
3898,A693852,Koda,Transfer,Partner,Dog,0.493150684932,Australian Cattle Dog/Catahoula,Black/White,2014-12-20 12:19:00,0.0,1.0
3899,A693500,Brutus,Transfer,Partner,Dog,5.0,Miniature Poodle,Cream,2014-12-20 12:28:00,1.0,1.0
3900,A693414,None,Adoption,None,Dog,0.821917808219,Carolina Dog Mix,Tan/Black,2014-12-20 13:06:00,1.0,0.0
3901,A692182,Cruz,Return to Owner,None,Dog,0.246575342466,Border Collie/Dachshund,Black,2014-12-20 13:39:00,1.0,1.0
3902,A694012,Zorro,Euthanasia,Behavior,Dog,11.0,Labrador Retriever Mix,Black,2014-12-20 14:03:00,1.0,1.0
3903,A693907,Ian,Adoption,None,Dog,0.575342465753,Cairn Terrier Mix,Black/White,2014-12-20 14:24:00,1.0,1.0
3904,A691734,Beebee,Adoption,None,Cat,5.0,Domestic Shorthair Mix,Blue Tabby,2014-12-20 14:27:00,1.0,0.0
3905,A693568,Princess,Return to Owner,None,Cat,2.0,Domestic Shorthair Mix,Brown Tabby,2014-12-20 14:29:00,1.0,0.0
3906,A693202,Trevor,Adoption,None,Dog,1.0,Carolina Dog Mix,Brown Brindle/White,2014-12-20 14:38:00,1.0,1.0
3907,A693360,Chance,Transfer,Partner,Dog,10.0,Lhasa Apso Mix,Black/White,2014-12-20 14:49:00,1.0,1.0
3908,A693849,Fluffs,Transfer,Partner,Dog,10.0,Miniature Poodle Mix,Tan,2014-12-20 15:00:00,1.0,1.0
3909,A693381,Mia,Adoption,None,Cat,8.0,Domestic Shorthair Mix,Tortie,2014-12-20 15:27:00,1.0,0.0
3910,A693821,Fat King Lou,Adoption,None,Cat,14.0,Domestic Shorthair Mix,Black,2014-12-20 15:44:00,1.0,1.0
3911,A693470,Frito,Adoption,None,Dog,0.493150684932,Pit Bull Mix,Brown/White,2014-12-20 16:05:00,1.0,1.0
3912,A693372,Alfie,Transfer,Partner,Dog,4.0,Chihuahua Shorthair Mix,Brown/White,2014-12-20 16:13:00,0.0,1.0
3913,A669782,Jake,Adoption,None,Dog,2.0,Labrador Retriever/Great Pyrenees,Yellow,2014-12-20 16:14:00,1.0,1.0
3914,A693638,None,Transfer,Partner,Dog,2.0,German Shepherd Mix,Brown/Black,2014-12-20 16:16:00,1.0,0.0
3915,A692373,Molly,Adoption,None,Dog,2.0,Flat Coat Retriever/German Shepherd,Black,2014-12-20 16:19:00,1.0,0.0
3916,A693925,None,Adoption,None,Cat,0.164383561644,Siamese Mix,Seal Point,2014-12-20 16:27:00,1.0,0.0
3917,A693893,Cash,Adoption,None,Dog,0.164383561644,Australian Cattle Dog,Brown/White,2014-12-20 16:33:00,1.0,1.0
3918,A619822,Sky,Return to Owner,None,Dog,3.0,Pit Bull Mix,Tan/White,2014-12-20 16:35:00,1.0,0.0
3919,A006100,Scamp,Return to Owner,None,Dog,7.0,Spinone Italiano Mix,Yellow/White,2014-12-20 16:35:00,1.0,1.0
3920,A549098,Ladybug,Return to Owner,None,Dog,6.0,Pit Bull/Labrador Retriever,Red,2014-12-20 16:35:00,1.0,0.0
3921,A693873,Hopkins,Adoption,None,Cat,0.164383561644,Domestic Medium Hair Mix,Calico,2014-12-20 16:53:00,1.0,0.0
3922,A693924,None,Adoption,None,Cat,0.164383561644,Siamese Mix,Seal Point,2014-12-20 17:07:00,1.0,0.0
3923,A694133,Baby,Euthanasia,Suffering,Other,8.0,Ferret,White,2014-12-20 17:21:00,1.0,0.0
3924,A692379,Maunster,Adoption,Foster,Dog,0.164383561644,German Shepherd/Labrador Retriever,Tan,2014-12-20 17:23:00,1.0,1.0
3925,A694031,None,Adoption,None,Cat,0.164383561644,Domestic Shorthair Mix,Blue,2014-12-20 17:39:00,1.0,1.0
3926,A694101,Bella,Return to Owner,None,Dog,3.0,Jack Russell Terrier Mix,Tricolor,2014-12-20 17:50:00,1.0,0.0
3927,A694129,Bear,Return to Owner,None,Dog,0.575342465753,Chihuahua Shorthair Mix,Brown,2014-12-20 17:53:00,1.0,1.0
3928,A692375,Spinoza,Adoption,Foster,Dog,0.164383561644,German Shepherd/Labrador Retriever,Black/White,2014-12-20 17:56:00,1.0,1.0
3929,A693503,Chucho,Return to Owner,None,Dog,2.0,Pit Bull Mix,Chocolate/White,2014-12-20 18:07:00,1.0,1.0
3930,A683565,Koko,Adoption,None,Dog,0.739726027397,Labrador Retriever/Pit Bull,Black,2014-12-20 18:17:00,1.0,0.0
3931,A693896,None,Adoption,None,Dog,0.164383561644,Labrador Retriever Mix,Black/White,2014-12-20 18:40:00,1.0,1.0
3932,A693471,Boris,Adoption,None,Dog,4.0,Labrador Retriever Mix,Black,2014-12-20 18:42:00,1.0,1.0
3933,A693871,None,Adoption,None,Dog,0.164383561644,Labrador Retriever Mix,Fawn,2014-12-20 18:44:00,1.0,0.0
3934,A691772,Aniwaya,Return to Owner,None,Dog,3.0,Labrador Retriever/Siberian Husky,Gold,2014-12-20 18:49:00,1.0,1.0
3935,A618657,Rodney,Adoption,None,Dog,6.0,Pit Bull Mix,Tan/White,2014-12-20 19:00:00,1.0,1.0
3936,A670922,Rosco,Adoption,None,Dog,1.0,Pit Bull Mix,Red/White,2014-12-20 19:02:00,1.0,1.0
3937,A694103,None,Transfer,SCRP,Cat,1.0,Domestic Shorthair Mix,Calico,2014-12-21 09:00:00,0.0,0.0
3938,A648300,Vito,Return to Owner,None,Dog,4.0,Cane Corso Mix,Blue,2014-12-21 11:47:00,1.0,1.0
3939,A692138,Malcolm,Return to Owner,None,Cat,12.0,Domestic Shorthair Mix,Gray Tabby/White,2014-12-21 11:55:00,1.0,1.0
3940,A693768,None,Adoption,None,Dog,1.0,Labrador Retriever Mix,Yellow,2014-12-21 12:01:00,1.0,0.0
3941,A691653,Butterscotch,Adoption,None,Cat,0.164383561644,Domestic Shorthair Mix,Orange Tabby/White,2014-12-21 12:18:00,1.0,1.0
3942,A474539,Dudley,Return to Owner,None,Dog,11.0,Labrador Retriever,Buff/Tan,2014-12-21 13:23:00,1.0,1.0
3943,A681226,Chico,Return to Owner,None,Dog,3.0,Chihuahua Shorthair Mix,Brown/White,2014-12-21 13:32:00,1.0,1.0
3944,A691577,None,Adoption,None,Dog,1.0,Pit Bull Mix,Black/White,2014-12-21 13:53:00,1.0,1.0
3945,A665841,Cormac,Return to Owner,None,Dog,3.0,Australian Kelpie/Blue Lacy,Fawn,2014-12-21 14:43:00,1.0,1.0
3946,A682922,None,Euthanasia,Suffering,Cat,2.0,Domestic Shorthair Mix,Calico,2014-12-21 15:00:00,1.0,0.0
3947,A692547,Lilly,Transfer,Partner,Cat,2.0,Domestic Shorthair Mix,White/Black,2014-12-21 15:38:00,1.0,0.0
3948,A693936,Baby,Transfer,Partner,Cat,12.0,Siamese Mix,Lilac Point,2014-12-21 15:39:00,0.0,0.0
3949,A693247,Munchkin,Adoption,None,Cat,0.164383561644,Domestic Shorthair Mix,Brown Tabby,2014-12-21 15:45:00,1.0,0.0
3950,A694165,None,Euthanasia,Medical,Cat,0.493150684932,Siamese Mix,Blue Point,2014-12-21 16:26:00,0.0,0.0
3951,A693816,None,Adoption,None,Dog,1.0,Rat Terrier Mix,Brown/White,2014-12-21 16:38:00,1.0,1.0
3952,A693235,Achilles,Return to Owner,None,Dog,2.0,Pit Bull Mix,Brown/White,2014-12-21 17:00:00,1.0,1.0
3953,A691376,Nevaeh,Return to Owner,None,Dog,1.0,Pit Bull Mix,Tan/White,2014-12-21 17:05:00,1.0,0.0
3954,A693841,Bono,Adoption,None,Dog,3.0,Australian Shepherd/Alaskan Malamute,Blue Merle/White,2014-12-21 17:14:00,1.0,1.0
3955,A693898,Raleigh,Adoption,None,Dog,1.0,Flat Coat Retriever Mix,Black/White,2014-12-21 17:18:00,1.0,1.0
3956,A694013,Kandi,Return to Owner,None,Dog,8.0,Labrador Retriever Mix,Chocolate/White,2014-12-21 17:22:00,1.0,0.0
3957,A693710,Roscoe,Adoption,None,Dog,0.821917808219,Catahoula Mix,Tan/White,2014-12-21 17:28:00,1.0,1.0
3958,A692159,Karma,Adoption,Foster,Dog,0.739726027397,Labrador Retriever Mix,Black,2014-12-21 17:30:00,1.0,0.0
3959,A694073,Nala,Return to Owner,None,Dog,1.0,Golden Retriever Mix,Red,2014-12-21 18:02:00,1.0,0.0
3960,A694120,None,Adoption,None,Other,1.0,Finch,Gray/Black,2014-12-21 18:03:00,,
3961,A694121,None,Adoption,None,Other,1.0,Finch,White/Gray,2014-12-21 18:03:00,,
3962,A693754,Lindy,Adoption,None,Dog,0.657534246575,Rat Terrier Mix,White/Black,2014-12-21 18:03:00,1.0,0.0
3963,A693974,Bear,Return to Owner,None,Dog,0.328767123288,German Shepherd Mix,Brown/Black,2014-12-21 18:11:00,1.0,1.0
3964,A692378,Bonnie,Adoption,Foster,Dog,0.164383561644,German Shepherd/Labrador Retriever,Black/White,2014-12-21 18:20:00,1.0,0.0
3965,A693254,Prince Charm,Adoption,None,Cat,1.0,Domestic Shorthair Mix,Orange Tabby/White,2014-12-21 18:23:00,1.0,1.0
3966,A694065,Buster,Adoption,None,Cat,4.0,Domestic Shorthair Mix,Brown Tabby,2014-12-21 18:40:00,1.0,1.0
3967,A693874,Zach,Adoption,None,Cat,0.164383561644,Domestic Shorthair,Brown Tabby,2014-12-21 18:55:00,1.0,1.0
3968,A694032,None,Adoption,None,Cat,0.164383561644,Domestic Shorthair Mix,Black,2014-12-21 19:09:00,1.0,1.0
3969,A694141,None,Died,In Kennel,Dog,0.493150684932,Rat Terrier Mix,Black/White,2014-12-21 19:15:00,0.0,1.0
3970,A694062,Bandit,Euthanasia,Rabies Risk,Dog,2.0,Pit Bull Mix,White/Black,2014-12-22 08:09:00,1.0,1.0
3971,A694173,None,Euthanasia,Suffering,Dog,0.246575342466,Pit Bull Mix,Brown Brindle,2014-12-22 10:10:00,0.0,1.0
3972,A576207,None,Euthanasia,Suffering,Cat,4.0,Domestic Shorthair Mix,Black,2014-12-22 10:45:00,1.0,1.0
3973,A694183,Lua,Return to Owner,None,Dog,1.0,Labrador Retriever Mix,Black/White,2014-12-22 11:49:00,1.0,0.0
3974,A693764,Pepper,Adoption,None,Dog,1.0,Chihuahua Shorthair Mix,Brown/Black,2014-12-22 11:59:00,1.0,1.0
3975,A693862,Larry,Adoption,None,Dog,10.0,Yorkshire Terrier Mix,Brown,2014-12-22 12:07:00,1.0,1.0
3976,A694067,Skittles,Adoption,None,Cat,0.657534246575,Domestic Shorthair Mix,Torbie,2014-12-22 12:08:00,1.0,0.0
3977,A694017,None,Adoption,None,Dog,2.0,Chihuahua Shorthair/Manchester Terrier,Black/Tan,2014-12-22 12:31:00,1.0,1.0
3978,A692150,Trixie,Adoption,None,Cat,0.246575342466,Domestic Shorthair Mix,Black,2014-12-22 13:27:00,1.0,0.0
3979,A693558,Buster,Adoption,None,Dog,2.0,American Bulldog Mix,White/Brown,2014-12-22 13:40:00,1.0,1.0
3980,A694117,Molly,Transfer,Partner,Other,3.0,Guinea Pig Mix,Tricolor,2014-12-22 14:06:00,0.0,0.0
3981,A694118,Snowflake,Transfer,Partner,Other,3.0,Guinea Pig Mix,White/Tricolor,2014-12-22 14:07:00,0.0,0.0
3982,A694119,Marshmallow,Transfer,Partner,Other,2.0,Hamster Mix,Brown/White,2014-12-22 14:08:00,0.0,0.0
3983,A693519,Maryanne,Transfer,Partner,Dog,10.0,Miniature Schnauzer Mix,Black,2014-12-22 14:22:00,1.0,0.0
3984,A692874,Freda,Adoption,None,Cat,0.0821917808219,Domestic Shorthair Mix,Blue Tabby/White,2014-12-22 14:35:00,0.0,0.0
3985,A693149,Simone,Euthanasia,Suffering,Dog,0.657534246575,Pit Bull Mix,Fawn,2014-12-22 15:14:00,0.0,0.0
3986,A693156,Grey Boy,Transfer,Partner,Cat,4.0,Domestic Shorthair Mix,Blue,2014-12-22 15:23:00,1.0,1.0
3987,A693857,Maybelle,Transfer,Partner,Cat,10.0,Domestic Shorthair Mix,Black,2014-12-22 15:23:00,0.0,0.0
3988,A197810,Sassafrass,Transfer,Partner,Cat,14.0,American Shorthair Mix,Brown Tabby/White,2014-12-22 15:23:00,1.0,0.0
3989,A688314,Caroline,Adoption,Foster,Cat,0.246575342466,Domestic Shorthair Mix,Brown Tabby/White,2014-12-22 15:35:00,1.0,0.0
3990,A688315,Teddy,Adoption,Foster,Cat,0.246575342466,Domestic Shorthair Mix,Brown Tabby/White,2014-12-22 15:37:00,1.0,1.0
3991,A693730,Miami,Adoption,None,Dog,6.0,Chihuahua Shorthair Mix,Blue/Tan,2014-12-22 15:59:00,1.0,1.0
3992,A689667,Eloise,Adoption,Foster,Cat,0.246575342466,Domestic Shorthair Mix,Tortie,2014-12-22 16:03:00,1.0,0.0
3993,A689668,Eleanor,Adoption,Foster,Cat,0.246575342466,Domestic Shorthair Mix,Tortie,2014-12-22 16:05:00,1.0,0.0
3994,A668663,Roxi,Adoption,None,Dog,2.0,Queensland Heeler Mix,Black/White,2014-12-22 16:10:00,1.0,0.0
3995,A693032,Hiddles,Adoption,None,Cat,10.0,Domestic Medium Hair Mix,Orange Tabby/White,2014-12-22 16:29:00,1.0,1.0
3996,A682799,Babe,Adoption,Foster,Dog,3.0,Presa Canario Mix,Brown Brindle,2014-12-22 16:40:00,1.0,0.0
